"year","iso3c","country","region","rank","eci.value","gdp_real","gdp_nominal","population","gdpr_pc","gdpn_pc"
1999,"yem","Yemen","ARAB LEAGUE",117,-1.3804,13666965.2486677,8693539.1272212,17035.531,802.262356757045,510.318059778777
2000,"sgp","Singapore","ASEAN",16,1.39709,99350605.8498646,94308328.2900448,3918.189,25356.2566404695,24069.3668146291
2000,"mex","Mexico","AP",25,0.869657,798694417.101129,683650978.516164,103873.607,7689.09870532491,6581.56579193562
2000,"bra","Brazil","MERCOSUR",29,0.727803,768855134.604697,644728923.433412,174504.898,4405.92294781718,3694.61792088731
2000,"mys","Malaysia","ASEAN",31,0.614031,113869360.647287,97583549.6044737,23420.751,4861.90048505648,4166.54229424469
2000,"jor","Jordan","ARAB LEAGUE",39,0.466712,9243500.3632057,8460682.787024,4767.476,1938.86667981248,1774.66709575969
2000,"ury","Uruguay","MERCOSUR",41,0.363476,17205109.7693496,22823249.5449227,3320.841,5180.94957552909,6872.73180044534
2000,"arg","Argentina","MERCOSUR",44,0.34191,166009893.308346,284345912.956478,36903.067,4498.53919481397,7705.2108692342
2000,"tha","Thailand","ASEAN",45,0.323835,144727764.61929,126147881.159835,62343.379,2321.46166827579,2023.4367014312
2000,"col","Colombia","AP",46,0.285601,122697693.296206,99875768.145309,39897.984,3075.28554064802,2503.27856528563
2000,"sau","Saudi Arabia","ARAB LEAGUE",48,0.242398,258610743.168899,188441849.922667,20144.584,12837.7306361302,9354.46718198137
2000,"chl","Chile","AP",49,0.240556,98657631.2384499,77382810.2277851,15454.402,6383.78833671144,5007.16949305351
2000,"ven","Venezuela","MERCOSUR",57,0.0836191,128278574.764088,117146466.003235,24407.553,5255.69174280142,4799.59896033965
2000,"tun","Tunisia","ARAB LEAGUE",58,0.0161367,26039867.656384,21473485.9162705,9552.776,2725.89534773808,2247.87914175633
2000,"lbn","Lebanon","ARAB LEAGUE",60,0.0120076,18152347.584911,16678606.9651741,3235.38,5610.57668184603,5155.06894558726
2000,"tto","Trinidad and Tobago","CARICOM",61,-0.0236306,10833549.3639135,8154390.1681483,1267.98,8543.94340913382,6431.00850813759
2000,"idn","Indonesia","ASEAN",62,-0.0465448,227425547.625143,165473802.881635,NA,NA,NA
2000,"egy","Egypt","ARAB LEAGUE",65,-0.14477,78834392.557049,95683644.4178511,66136.59,1191.99360833465,1446.75805658942
2000,"phl","Philippines","ASEAN",66,-0.176072,82358152.1556602,81025841.9366291,77651.848,1060.60775470096,1043.45027225404
2000,"omn","Oman","ARAB LEAGUE",68,-0.208679,26577890.5962324,19449967.183355,2192.535,12121.9914830242,8870.99507344467
2000,"per","Peru","AP",71,-0.237957,64656731.1671659,53335627.7936963,26000.08,2486.78970092269,2051.36398786836
2000,"pan","Panama","SICA",72,-0.242967,12523862.7754433,11620549,3054.812,4099.71637385322,3804.01445326259
2000,"are","United Arab Emirates","ARAB LEAGUE",73,-0.263693,139150824.019593,104337472.591695,3026.352,45979.7221273642,34476.3175571431
2000,"qat","Qatar","ARAB LEAGUE",74,-0.405426,30084543.6648029,17759890.1098901,593.693,50673.5697823672,29914.2656387899
2000,"pry","Paraguay","MERCOSUR",77,-0.452485,6711403.5094147,7095379.5082923,5350.253,1254.40862505282,1326.17644591616
2000,"mar","Morocco","ARAB LEAGUE",82,-0.576761,46685973.7527955,37021877.4508827,28710.123,1626.11542112848,1289.50605509014
2000,"kwt","Kuwait","ARAB LEAGUE",83,-0.598712,54706942.0662101,37717816.724119,1906.231,28699.0097560107,19786.5928757422
2000,"lby","Libya","ARAB LEAGUE",85,-0.62552,35193884.8697,38470506.5448843,5176.185,6799.19378262176,7432.21243925484
2000,"dom","Dominican Republic","SICA",86,-0.661183,28112176.0243313,23655297.3344529,8663.421,3244.92784366953,2730.47994948565
2000,"cri","Costa Rica","SICA",87,-0.66427,16340967.0106716,15946615.7394198,3929.588,4158.44282165754,4058.08846612413
2000,"bol","Bolivia","CAN",91,-0.718373,8201345.4247158,8397855.94232,8495.271,965.40127145041,988.533025293719
2000,"ecu","Ecuador","CAN",92,-0.737469,32753307.0825554,18318601,12533.087,2613.34714125541,1461.61923235672
2000,"jam","Jamaica","CARICOM",95,-0.810932,10401022.4584775,9005069.3874242,2582.219,4027.93971327664,3487.33759120516
2000,"slv","El Salvador","SICA",96,-0.843924,15219055.38705,13134200,5958.794,2554.04959242592,2204.17084396608
2000,"cub","Cuba","OTROS LAC",98,-0.937819,33377657.7303717,30565200,11138.416,2996.62516917771,2744.12447874096
2000,"mrt","Mauritania","ARAB LEAGUE",101,-0.977348,1741942.743124,1293655.7804289,2708.095,643.235463720438,477.699556488565
2000,"gtm","Guatemala","SICA",102,-0.985698,23442125.8528778,17195626.8783188,11204.183,2092.26552733723,1534.7506264686
2000,"syr","Syria","ARAB LEAGUE",105,-1.03894,22208234.8463577,19665717.3913043,16371.208,1356.54222011947,1201.23801440335
2000,"hnd","Honduras","SICA",112,-1.21554,7772400.4671345,7187333.0242347,6235.561,1246.46370505148,1152.63615001677
2000,"khm","Cambodia","ASEAN",113,-1.26098,4026639.9818294,3666637.5667591,12222.871,329.434875147533,299.981695524652
2000,"nic","Nicaragua","SICA",114,-1.32059,5412185.5960486,5109587.204747,5100.92,1061.0214620203,1001.69914539867
2000,"yem","Yemen","ARAB LEAGUE",115,-1.33394,14707333.9963045,10864562.8352568,17522.537,839.33816183721,620.03366494571
2000,"sdn","Sudan","ARAB LEAGUE",118,-1.39062,24324630.0135041,13092089.6774884,NA,NA,NA
2001,"sgp","Singapore","ASEAN",14,1.43961,98203704.3434637,87701136.7552732,4023.284,24408.8422153305,21798.3957272897
2001,"mex","Mexico","AP",22,1.11637,793858362.16803,724700371.445061,105339.877,7536.16184845204,6879.63943080227
2001,"mys","Malaysia","ASEAN",27,0.951609,114458834.218959,96537075.7547369,23925.742,4783.91993940915,4034.8623568179
2001,"jor","Jordan","ARAB LEAGUE",34,0.573668,9730623.7682465,8975868.8679424,4835.108,2012.49357165269,1856.39470058216
2001,"tha","Thailand","ASEAN",35,0.562424,149631346.851013,120051854.635971,63069.07,2372.49965555244,1903.49809559537
2001,"bra","Brazil","MERCOSUR",40,0.51321,778951115.997242,554187277.450173,176968.205,4401.64444227279,3131.56409904351
2001,"pan","Panama","SICA",42,0.467628,12595783.9284951,11807500,3116.409,4041.76214626999,3788.81590959338
2001,"tun","Tunisia","ARAB LEAGUE",46,0.254263,27302742.2343049,22065910.9328653,9652.12,2828.67828355894,2286.1206587636
2001,"col","Colombia","AP",47,0.22799,124756435.815615,98211751.4817953,40558.648,3075.95154097876,2421.47498313542
2001,"lbn","Lebanon","ARAB LEAGUE",48,0.195049,18870003.5736435,17065339.9668325,3357.6,5620.08683989859,5082.60065726486
2001,"tto","Trinidad and Tobago","CARICOM",50,0.182834,11285694.1505875,8824817.5767996,1272.347,8869.98134202973,6935.85757407342
2001,"sau","Saudi Arabia","ARAB LEAGUE",53,0.10337,260026879.387695,183012140.209067,20891.594,12446.4834702271,8760.08504708003
2001,"slv","El Salvador","SICA",54,0.0843264,15479139.3637216,13812700,5985.299,2586.19316490648,2307.77109046683
2001,"ury","Uruguay","MERCOSUR",55,0.0642599,16543715.735377,20898758.3010385,3326.762,4972.91833181244,6282.01184846962
2001,"idn","Indonesia","ASEAN",57,0.0445649,235725585.220337,160921000.811185,NA,NA,NA
2001,"arg","Argentina","MERCOSUR",59,0.0075085,158690790.222043,268831125.562781,37273.361,4257.48539880917,7212.41976442052
2001,"phl","Philippines","ASEAN",60,-0.0667033,84741593.9945747,76261997.6903926,79297.756,1068.65059327246,961.71697078531
2001,"ven","Venezuela","MERCOSUR",63,-0.0843247,132632652.46729,122911036.746163,24870.441,5332.94333089188,4942.05296746298
2001,"chl","Chile","AP",64,-0.0882959,101989338.09629,70561680.137722,15639.289,6521.35388611912,4511.82148611244
2001,"cri","Costa Rica","SICA",65,-0.110755,16516861.5937266,16403561.4410207,4013.488,4115.33847708691,4087.10862995497
2001,"gtm","Guatemala","SICA",66,-0.172438,23988720.6748053,18702820.4989634,11478.984,2089.794765356,1629.30974544118
2001,"are","United Arab Emirates","ARAB LEAGUE",70,-0.267841,141065061.316312,103311640.571818,3132.104,45038.4346485021,32984.7414299838
2001,"per","Peru","AP",77,-0.47225,64795675.0810927,53955437.0039447,26372.358,2456.95417456007,2045.90871259766
2001,"mar","Morocco","ARAB LEAGUE",78,-0.475226,50211676.0760495,37724758.3047826,29021.156,1730.17491364057,1299.90543122344
2001,"qat","Qatar","ARAB LEAGUE",79,-0.492541,31257283.547309,17538461.5384615,611.808,51090.0209662329,28666.6103392919
2001,"egy","Egypt","ARAB LEAGUE",81,-0.565762,81612584.8586974,90724340.8439466,67204.189,1214.39728792349,1349.98044309331
2001,"omn","Oman","ARAB LEAGUE",82,-0.579687,28059107.3472614,19399212.1638492,2239.025,12531.8419165759,8664.13379209665
2001,"nic","Nicaragua","SICA",87,-0.637858,5572431.9422612,5351752.1890177,5176.685,1076.44794733719,1033.81839710504
2001,"khm","Cambodia","ASEAN",88,-0.651227,4354733.009962,3991795.0463869,12472.586,349.144356267578,320.045501902084
2001,"jam","Jamaica","CARICOM",89,-0.684027,10534242.111575,9194725.5440172,2604.946,4043.93876555407,3529.71829128788
2001,"bol","Bolivia","CAN",91,-0.694987,8339439.7157584,8141517.3347628,8669.066,961.976724569683,939.14584740303
2001,"kwt","Kuwait","ARAB LEAGUE",94,-0.760536,54825150.6705018,34889597.7914124,1980.604,27681.0259246683,17615.6353271085
2001,"hnd","Honduras","SICA",95,-0.790927,7984050.219563,7652749.6272161,6365.04,1254.35978714399,1202.30974624136
2001,"pry","Paraguay","MERCOSUR",98,-0.857862,6849014.7412967,6445724.8975566,5460.621,1254.2556499154,1180.40144107357
2001,"cub","Cuba","OTROS LAC",100,-0.917511,34439811.6300028,31683300,11175.465,3081.73410502407,2835.0766612396
2001,"dom","Dominican Republic","SICA",102,-0.931224,28620789.80173,24512175.3382421,8799.298,3252.6219479929,2785.69669287733
2001,"ecu","Ecuador","CAN",103,-0.955948,34068558.6748654,24468324,12780.869,2665.59016252067,1914.44916617172
2001,"syr","Syria","ARAB LEAGUE",106,-1.03328,23050682.7909574,21008326.0869565,16700.984,1380.19908233894,1257.90947928317
2001,"lby","Libya","ARAB LEAGUE",112,-1.18215,35373981.5084545,34061327.3426491,5258.677,6726.78346824772,6477.16666048307
2001,"mrt","Mauritania","ARAB LEAGUE",114,-1.21989,1776934.8353767,1295539.110421,2791.403,636.574093879207,464.117546058738
2001,"yem","Yemen","ARAB LEAGUE",118,-1.29711,15579962.5541372,11240446.0098969,18029.989,864.113813610047,623.430552835994
2001,"sdn","Sudan","ARAB LEAGUE",123,-1.8686,26952962.0264555,15716361.2267359,NA,NA,NA
2002,"sgp","Singapore","ASEAN",12,1.51814,102330122.461732,90640320.2671747,4136.239,24739.8959445361,21913.7047610582
2002,"mex","Mexico","AP",23,1.09036,794905604.94605,741562712.556582,106723.661,7448.26027797201,6948.43772794284
2002,"mys","Malaysia","ASEAN",27,1.00246,120629296.597433,104924747.109737,24413.795,4941.03012650975,4297.76473136344
2002,"tha","Thailand","ASEAN",37,0.567655,158893996.841029,134064590.967196,63797.841,2490.58579962023,2101.39698876638
2002,"jor","Jordan","ARAB LEAGUE",38,0.527427,10293420.2815672,9582456.4133654,4902.974,2099.42379493899,1954.41713812176
2002,"bra","Brazil","MERCOSUR",43,0.425962,799656369.539785,506040513.119483,179393.768,4457.54821059216,2820.83663641807
2002,"lbn","Lebanon","ARAB LEAGUE",45,0.253756,19506654.1988099,18712437.8109453,3515.604,5548.59256014326,5322.68077148203
2002,"sau","Saudi Arabia","ARAB LEAGUE",48,0.167896,260359054.444211,188551150.224,21825.217,11929.2767830996,8639.14206323813
2002,"col","Colombia","AP",49,0.165183,127880312.59789,97963002.598621,41216.304,3102.66327126008,2376.80221396419
2002,"tun","Tunisia","ARAB LEAGUE",50,0.135835,27766895.3751475,23141732.0735253,9749.636,2847.99303021646,2373.59959628496
2002,"idn","Indonesia","ASEAN",54,0.0184796,246269609.073446,196128798.829587,NA,NA,NA
2002,"cri","Costa Rica","SICA",55,0.0061437,16996210.9600544,16844494.4934363,4093.84,4151.65491569148,4114.59521950938
2002,"slv","El Salvador","SICA",56,-0.0182467,15841458.3705393,14306719.309,6008.308,2636.59226034007,2381.15611067209
2002,"arg","Argentina","MERCOSUR",57,-0.0291209,141402234.392917,102041772.536201,37627.545,3757.94472886597,2711.89025316961
2002,"ven","Venezuela","MERCOSUR",58,-0.0428146,120887172.490032,92889586.9761833,25333.622,4771.80769848196,3666.65244220441
2002,"phl","Philippines","ASEAN",61,-0.117545,87831248.6739179,81357658.1951829,80953.652,1084.9572132202,1004.99058640595
2002,"chl","Chile","AP",62,-0.16587,104216897.91227,69221066.627825,15819.522,6587.86642935671,4375.67371680541
2002,"tto","Trinidad and Tobago","CARICOM",63,-0.184703,12180704.6331642,9008297.7480589,1277.723,9533.13404639675,7050.27439285268
2002,"ury","Uruguay","MERCOSUR",64,-0.221733,15264557.613589,13606503.9069544,3327.5,4587.39522572171,4089.10710952799
2002,"are","United Arab Emirates","ARAB LEAGUE",66,-0.259795,144497703.07204,109816201.497617,3223.969,44819.8177687316,34062.42476203
2002,"pan","Panama","SICA",67,-0.263196,12876529.7464568,12272400,3178.45,4051.19783116198,3861.12727901965
2002,"dom","Dominican Republic","SICA",68,-0.266667,30277433.2072599,24912878.0093311,8935.261,3388.53372131602,2788.15336332437
2002,"gtm","Guatemala","SICA",71,-0.28457,24916274.6117899,20776549.8683461,11765.738,2117.69755639552,1765.85182062919
2002,"khm","Cambodia","ASEAN",72,-0.289195,4641234.2460656,4289402.4922782,12709.336,365.183062755253,337.500125284138
2002,"nic","Nicaragua","SICA",75,-0.366351,5614444.6762548,5223727.2306307,5248.577,1069.70797537214,995.265427301667
2002,"mar","Morocco","ARAB LEAGUE",76,-0.369812,51876713.2881748,40417642.7442588,29311.443,1769.84508364787,1378.90320665069
2002,"jam","Jamaica","CARICOM",82,-0.505353,10605336.0852788,9719001.9635612,2626.716,4037.48866846618,3700.05815762389
2002,"egy","Egypt","ARAB LEAGUE",83,-0.514916,84212361.1408394,86521730.1386029,68302.914,1232.92486673174,1266.73556180345
2002,"hnd","Honduras","SICA",85,-0.565022,8283799.093252,7860003.3873731,6495.801,1275.25444410197,1210.01295873644
2002,"per","Peru","AP",86,-0.610715,68048536.6649962,56775172.1882554,26729.909,2545.78257879577,2124.0316301958
2002,"kwt","Kuwait","ARAB LEAGUE",89,-0.69874,56480071.1305859,38135756.8341741,2048.232,27575.0359971848,18618.8658482897
2002,"bol","Bolivia","CAN",94,-0.841112,8546722.0405654,7905485.1500697,8843.35,966.457512205827,893.946880997552
2002,"qat","Qatar","ARAB LEAGUE",96,-0.85105,33502345.2184062,19363736.2637363,629.745,53199.8590197718,30748.5351431711
2002,"pry","Paraguay","MERCOSUR",99,-0.874559,7878323.0964853,6325153.6042662,5571.371,1414.07260376042,1135.29571164193
2002,"cub","Cuba","OTROS LAC",100,-0.912247,34931815.6138635,33590400,11212.125,3115.5392589597,2995.89952841232
2002,"omn","Oman","ARAB LEAGUE",102,-0.92934,28638297.4557701,20047752.4759428,2308.409,12406.0759838357,8684.66223963899
2002,"mrt","Mauritania","ARAB LEAGUE",103,-0.967412,1788751.5258863,1324426.2817567,2877.431,621.648799184516,460.280813599596
2002,"lby","Libya","ARAB LEAGUE",105,-0.988361,34931716.8874902,21912650.4591507,5340.389,6541.04352463654,4103.19369228547
2002,"syr","Syria","ARAB LEAGUE",109,-1.04471,24862132.449664,21782045.4545455,16994.676,1462.93653669326,1281.69818915909
2002,"ecu","Ecuador","CAN",110,-1.0689,35464271.4346651,28548945,13030.041,2721.73137710504,2191.0096061862
2002,"yem","Yemen","ARAB LEAGUE",115,-1.34184,16365946.5716566,12247088.2359004,18551.068,882.210478213793,660.182380653254
2002,"sdn","Sudan","ARAB LEAGUE",118,-1.43191,28567366.8621988,18137125.7048996,NA,NA,NA
2003,"sgp","Singapore","ASEAN",10,1.61648,107017103.786806,95956606.174245,4254.766,25152.2889359382,22552.7340808507
2003,"mex","Mexico","AP",23,1.11229,806214482.758081,713282963.920956,108056.312,7461.0586631726,6601.03006218606
2003,"mys","Malaysia","ASEAN",25,0.952954,127611922.563621,114660075.264474,24890.654,5126.9011478614,4606.55132904399
2003,"tha","Thailand","ASEAN",36,0.565745,170296384.280748,151997909.265161,64488.338,2640.73148048486,2356.98288991664
2003,"pan","Panama","SICA",39,0.519131,13418086.1163735,12933200,3240.805,4140.35590428104,3990.73686938893
2003,"bra","Brazil","MERCOSUR",43,0.402049,808825387.988398,552383994.851182,181752.951,4450.13620707813,3039.20234478714
2003,"lbn","Lebanon","ARAB LEAGUE",49,0.0600675,20138160.745346,19801658.3747927,3690.11,5457.33345221308,5366.14311627369
2003,"cri","Costa Rica","SICA",50,0.0585324,18084735.0118132,17517584.7249334,4171.145,4335.67641782129,4199.70648944916
2003,"idn","Indonesia","ASEAN",51,0.0062909,257516488.194859,234772449.22546,218145.617,1180.47977188952,1076.21896077545
2003,"slv","El Salvador","SICA",52,-0.0184345,16205858.8575122,15046660,6029.366,2687.82138246579,2495.56255168454
2003,"col","Colombia","AP",54,-0.0479319,132891010.95666,94641380.0635729,41872.051,3173.74018666198,2260.25183393985
2003,"jor","Jordan","ARAB LEAGUE",55,-0.0575138,10721804.9913598,10195726.3751763,4983.508,2151.45736524549,2045.89344999071
2003,"tun","Tunisia","ARAB LEAGUE",57,-0.0585137,29285764.0293409,27454007.2075801,9847.323,2973.98227206936,2787.96655777211
2003,"gtm","Guatemala","SICA",59,-0.0873807,25546853.5883419,21917577.8957659,12062.835,2117.81505660501,1816.95081593721
2003,"arg","Argentina","MERCOSUR",61,-0.12944,153898028.007219,129595800.911009,37970.411,4053.10408694862,3413.07343001921
2003,"ury","Uruguay","MERCOSUR",64,-0.148124,15387481.3102056,12045652.6093325,3325.411,4627.2419590257,3622.30491489097
2003,"phl","Philippines","ASEAN",66,-0.152521,92196740.0618382,83908155.0471189,82604.681,1116.12004242033,1015.77966322658
2003,"sau","Saudi Arabia","ARAB LEAGUE",67,-0.157952,280300589.479062,214572712.597067,22852.333,12265.7318830013,9389.53202708306
2003,"are","United Arab Emirates","ARAB LEAGUE",68,-0.185471,157214336.283455,124346358.066712,3369.254,46661.4675781212,36906.1988400732
2003,"tto","Trinidad and Tobago","CARICOM",69,-0.193974,13939724.9996045,11305459.8020683,1283.868,10857.5998464052,8805.78050241014
2003,"dom","Dominican Republic","SICA",71,-0.245899,30200709.9390429,20044583.2550609,9071.318,3329.25269944708,2209.66603255017
2003,"chl","Chile","AP",72,-0.258509,108298983.038869,76140677.0162649,15995.658,6770.52379082305,4760.08408133413
2003,"ven","Venezuela","MERCOSUR",74,-0.267535,111512009.541954,83529130.9150312,25797.219,4322.63685252096,3237.91223057924
2003,"hnd","Honduras","SICA",79,-0.398532,8660467.2406692,8233828.7597355,6628.171,1306.61493806801,1242.24748572955
2003,"egy","Egypt","ARAB LEAGUE",82,-0.428912,86834968.3233109,74076435.5951888,69432.477,1250.63906798703,1066.88453006205
2003,"jam","Jamaica","CARICOM",85,-0.518225,10994161.4602737,9430240.1154607,2647.116,4153.26017457252,3562.45820563236
2003,"mar","Morocco","ARAB LEAGUE",86,-0.544348,55153748.1726349,49822634.3559115,29586.937,1864.12497422883,1683.94025903768
2003,"khm","Cambodia","ASEAN",87,-0.626131,5036016.9373713,4664899.3288591,12934.369,389.351574659058,360.659211814593
2003,"bol","Bolivia","CAN",89,-0.644975,8778452.6255126,8082399.9918181,9016.787,973.567704938866,896.372509611029
2003,"mrt","Mauritania","ARAB LEAGUE",90,-0.665757,1895687.6238706,1563074.8593544,2965.667,639.211220905989,527.056766438848
2003,"qat","Qatar","ARAB LEAGUE",91,-0.683828,34748605.4911,23533791.2087912,660.238,52630.4234095887,35644.4058184945
2003,"nic","Nicaragua","SICA",92,-0.690445,5755969.8317597,5322233.7556685,5317.878,1082.38094814505,1000.81907777284
2003,"per","Peru","AP",94,-0.72728,70792443.559679,61356013.7267365,27073.334,2614.8402542398,2266.28954257117
2003,"kwt","Kuwait","ARAB LEAGUE",95,-0.7298,66263015.221769,47873988.0530005,2116.353,31310.0013191415,22620.9843315366
2003,"cub","Cuba","OTROS LAC",97,-0.767991,36256208.1041326,35901500,11245.926,3223.94155040079,3192.40051908576
2003,"ecu","Ecuador","CAN",100,-0.822737,36429920.0442757,32432859,13279.806,2743.2569454912,2442.26903615911
2003,"pry","Paraguay","MERCOSUR",102,-0.922501,8218725.2491949,6588104.8465815,5682.35,1446.36026453754,1159.39793335178
2003,"lby","Libya","ARAB LEAGUE",104,-0.932048,39460494.1027958,26235922.0048155,5422.612,7277.0270310315,4838.24437463265
2003,"syr","Syria","ARAB LEAGUE",106,-0.97292,25009013.3813735,20857533.9805825,17298.476,1445.73506830159,1205.74401933341
2003,"omn","Oman","ARAB LEAGUE",111,-1.02766,28739208.1497889,21542783.6775032,2389.121,12029.1974118468,9017.03332627489
2003,"sdn","Sudan","ARAB LEAGUE",120,-1.4688,30678342.5049945,21355295.4649868,NA,NA,NA
2003,"yem","Yemen","ARAB LEAGUE",127,-1.78474,17308133.1819442,13555490.5204099,19081.306,907.072774889947,710.40685162797
2004,"sgp","Singapore","ASEAN",7,1.86034,116818848.862727,112697318.015219,4375.413,26698.9307895568,25756.9555183063
2004,"mex","Mexico","AP",20,1.10546,840847164.633901,770269863.340609,109381.55,7687.28514666231,7042.04560404025
2004,"mys","Malaysia","ASEAN",23,1.03026,136268397.874622,129795613.713158,25365.089,5372.28148005402,5117.09671955647
2004,"tha","Thailand","ASEAN",34,0.674961,181060566.658205,172637545.861984,65087.4,2781.80671924528,2652.39579184272
2004,"pan","Panama","SICA",41,0.439694,14427405.3301047,14179300,3303.335,4367.52715970518,4292.41963046436
2004,"bra","Brazil","MERCOSUR",43,0.308295,855027858.961834,663732894.846854,184010.283,4646.63085683007,3607.0424110312
2004,"cri","Costa Rica","SICA",46,0.209144,18855046.5074499,18595339.7265553,4246.336,4440.30960042962,4379.14939527991
2004,"phl","Philippines","ASEAN",49,0.115083,98371679.3290403,91371215.3214123,84231.329,1167.87518963449,1084.76521035792
2004,"jor","Jordan","ARAB LEAGUE",50,0.11441,11640363.237452,11411382.2284908,5092.185,2285.92701118518,2240.95986860077
2004,"lbn","Lebanon","ARAB LEAGUE",52,0.102694,21644253.977637,21465339.9668325,3853.582,5616.65846935059,5570.23049381913
2004,"tun","Tunisia","ARAB LEAGUE",53,0.043543,31030950.7588379,31183951.4323948,9947.369,3119.5133867898,3134.89440598763
2004,"sau","Saudi Arabia","ARAB LEAGUE",55,0.0097926,306240070.183831,258742133.333333,23839.231,12846.0548993309,10853.6275072519
2004,"slv","El Salvador","SICA",56,0.0093951,16505766.526917,15798286.86,6050.297,2728.09194770389,2611.15890013333
2004,"col","Colombia","AP",58,-0.0146475,139978117.896641,117081522.238324,42527.623,3291.46347767052,2753.06998085277
2004,"gtm","Guatemala","SICA",59,-0.0181473,26352111.2886671,23965288.3576881,12367.8,2130.70322035181,1937.71635680461
2004,"idn","Indonesia","ASEAN",61,-0.0799561,270471818.10358,256836863.802391,221293.797,1222.22955080652,1160.6148355003
2004,"kwt","Kuwait","ARAB LEAGUE",63,-0.117414,73048189.108114,59436715.3036987,2196.466,33257.1453908752,27060.1572269722
2004,"qat","Qatar","ARAB LEAGUE",64,-0.130224,41426902.4595724,31734169.4145604,720.383,57506.7741181738,44051.8021865596
2004,"tto","Trinidad and Tobago","CARICOM",65,-0.152211,15047943.6814943,13280300.1538606,1290.379,11661.6464476672,10291.7826110473
2004,"arg","Argentina","MERCOSUR",66,-0.156799,167794345.461926,153129434.064858,38308.779,4380.04942579679,3997.24131288178
2004,"ven","Venezuela","MERCOSUR",67,-0.171678,131903772.13803,112451400.422982,26261.326,5022.73846103696,4282.01532637697
2004,"ury","Uruguay","MERCOSUR",68,-0.183675,16157500.8374662,13686372.9689053,3323.822,4861.12097382658,4117.66122521161
2004,"cub","Cuba","OTROS LAC",69,-0.221785,38348509.9462299,38202800,11273.363,3401.69210786789,3388.76695445716
2004,"chl","Chile","AP",71,-0.274654,115897382.881967,99333268.7984513,16168.241,7168.2122305059,6143.72761999597
2004,"jam","Jamaica","CARICOM",72,-0.303337,11139693.9028103,10173236.4379416,2665.68,4178.93141817859,3816.3757232457
2004,"dom","Dominican Republic","SICA",73,-0.309481,30596917.8773561,21582198.3748716,9207.389,3323.08300185385,2344.00853215516
2004,"omn","Oman","ARAB LEAGUE",76,-0.364047,29719216.3372118,24673671.2223667,2464.001,12061.3653716909,10013.6612048318
2004,"are","United Arab Emirates","ARAB LEAGUE",78,-0.399928,172254287.052902,147824249.958067,3658.658,47081.275990514,40403.9541159811
2004,"hnd","Honduras","SICA",80,-0.415811,9200215.4536311,8871002.5844777,6762.426,1360.49037041309,1311.80771286484
2004,"mar","Morocco","ARAB LEAGUE",81,-0.449624,57802157.4801152,56947908.3071938,29855.82,1936.04320632008,1907.43072229112
2004,"egy","Egypt","ARAB LEAGUE",86,-0.518476,90413271.3436177,79187405.1179411,70591.288,1280.79928706808,1121.77305955858
2004,"per","Peru","AP",90,-0.673326,74315593.23686,69701006.8338131,27403.845,2711.86737616054,2543.47544418723
2004,"pry","Paraguay","MERCOSUR",92,-0.746405,8552193.4027829,8033880.8894855,5793.33,1476.21374974029,1386.74663612905
2004,"syr","Syria","ARAB LEAGUE",94,-0.784555,26735275.5366484,24545750.4520796,17676.012,1512.51739004524,1388.6475327172
2004,"nic","Nicaragua","SICA",96,-0.817766,6061736.7626222,5792932.7415678,5386.299,1125.39923287255,1075.49409001762
2004,"bol","Bolivia","CAN",98,-0.834512,9144803.3858629,8773156.9564615,9187.61,995.340832475791,954.890004741331
2004,"khm","Cambodia","ASEAN",99,-0.853889,5556780.1123369,5337889.8225957,13149.386,422.588561347039,405.942134681855
2004,"ecu","Ecuador","CAN",109,-0.972155,39421188.3992815,36591661,13529.091,2913.80909473382,2704.66515451777
2004,"lby","Libya","ARAB LEAGUE",118,-1.25284,41210875.0558497,33292748.6638984,5507,7483.36209476116,6045.53271543461
2004,"yem","Yemen","ARAB LEAGUE",124,-1.47,18110462.1907383,15616652.7245013,19612.696,923.405032675686,796.252219710197
2004,"mrt","Mauritania","ARAB LEAGUE",125,-1.77771,2004635.1367819,1834391.4473208,3055.425,656.090441356571,600.371944106237
2004,"sdn","Sudan","ARAB LEAGUE",126,-1.81195,32266352.5840924,26646006.9238673,NA,NA,NA
2005,"sgp","Singapore","ASEAN",10,1.63234,125428991.572025,125428991.572025,4495.537,27900.7806124218,27900.7806124218
2005,"mex","Mexico","AP",20,1.167,866346484.969952,866346484.969952,110731.826,7823.82550947866,7823.82550947866
2005,"mys","Malaysia","ASEAN",26,0.905804,143534418.452154,143534418.452154,25843.466,5553.99258180594,5553.99258180594
2005,"tha","Thailand","ASEAN",36,0.62603,188620150.176147,188620150.176147,65559.487,2877.08398597059,2877.08398597059
2005,"bra","Brazil","MERCOSUR",41,0.468859,882043948.603915,882043948.603916,186142.403,4738.54390181003,4738.54390181004
2005,"pan","Panama","SICA",42,0.45388,15464700,15464700,3365.929,4594.48193945862,4594.48193945862
2005,"lbn","Lebanon","ARAB LEAGUE",44,0.2867,21860696.5174129,21860696.5174129,3986.865,5483.17952010236,5483.17952010236
2005,"cri","Costa Rica","SICA",47,0.212748,19964925.4873462,19964925.4873462,4320.13,4621.37146042971,4621.37146042971
2005,"jor","Jordan","ARAB LEAGUE",49,0.14718,12588660.0846262,12588660.0846262,5239.417,2402.68336813546,2402.68336813546
